txn_id,date,property,trade,account,account_source,amount_cents,payee,description,paid_from,paid_from_source,source,docId,doc_url,link_kind,match,old_tab,old_block,old_sheet_row,flags,correction,skip,business_purpose,attendee
migration-20260504-07d7f94a05de,2026-05-04,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,6651,Shell,Gas,PAUL,read,migration,gm-19df4b2c6e1e5aee,https://mail.google.com/mail/u/0/#all/19df4b2c6e1e5aee,gmail,strong,104 Ashburne,Gas/Truck/Trailer,41,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260405-91822b9effc4,2026-04-05,104 Ashburne,Lighting & Electrical,1030,payee (retailer),8542,Home Depot,Smokle Detectors,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Lighting & Electrical,42,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260326-183eae043d3c,2026-03-26,104 Ashburne,Master Bath,1030,read,1295,Home Depot,Wall Flanges,PAUL,read,migration,gm-19d6d01dadaa68e4,https://drive.google.com/file/d/1Svs9tT6_SFjEh5BgW8lSLJaY_r-gdUjN/view?usp=drivesdk,drive,strong,104 Ashburne,Master Bath,42,,,,,
migration-20260618-2849b4bf00d1,2026-06-18,104 Ashburne,Small Baths,1040,read,55000,Armandre Vega,Bath Fan and Vent,PAUL,read,migration,gm-19edb74b0d81508a,https://mail.google.com/mail/u/0/#all/19edb74b0d81508a,gmail,strong,104 Ashburne,Small Baths,42,,,,,
migration-20260901-b1ca67765da5,2026-09-01,104 Ashburne,Landscaping,1020,read,5000,Keith Pfaff,Irrigation Repair,PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a05e2374d3a2f2d,https://mail.google.com/mail/u/0/#all/1a05e2374d3a2f2d,gmail,strong,104 Ashburne,Landscaping,42,,,,,
migration-20260310-e76fd025c119,2026-03-10,104 Ashburne,Supplies,1030,read,1691,Home Depot,Screws,PAUL,read,migration,gm-19cd8db842855d26,https://drive.google.com/file/d/1KGu234JiirQkoSSD4_KDCDuwVGj4oBzY/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,42,,,,,
migration-20260507-7b9e734735a1,2026-05-07,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,8243,Shell,Gas,PAUL,read,migration,gm-19e032c2f5fd1063,https://mail.google.com/mail/u/0/#all/19e032c2f5fd1063,gmail,strong,104 Ashburne,Gas/Truck/Trailer,42,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260405-cff93458cb5e,2026-04-05,104 Ashburne,Lighting & Electrical,1030,payee (retailer),6376,Home Depot,Light Bulbs,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Lighting & Electrical,43,NO_DOC,,,,
migration-20260326-f4c70ea23de6,2026-03-26,104 Ashburne,Master Bath,1030,read,582,Home Depot,P Trap,PAUL,read,migration,gm-19d2c0314cc37287,https://mail.google.com/mail/u/0/#all/19d2c0314cc37287,gmail,strong,104 Ashburne,Master Bath,43,,,,,
migration-20260630-095dec74d6e0,2026-06-30,104 Ashburne,Small Baths,1030,read,5631,Home Depot,Flange Covers,PAUL,read,migration,gm-19f18b33a88ea898,https://drive.google.com/file/d/1guyOxurOSZaVdn8_ISuDX1PZ02Vfx2YD/view?usp=drivesdk,drive,strong,104 Ashburne,Small Baths,43,,,,,
migration-20260901-e1638c7e2aec,2026-09-01,104 Ashburne,Landscaping,1130,read,15000,Julio,Labor,PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a05e23b4b8b9be7,https://mail.google.com/mail/u/0/#all/1a05e23b4b8b9be7,gmail,strong,104 Ashburne,Landscaping,43,,,,,
migration-20260312-6e1fba0af70b,2026-03-12,104 Ashburne,Supplies,1030,payee (retailer),1605,Home Depot,Screws,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Supplies,43,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260508-1da7b5420a80,2026-05-08,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,7351,Jiffy Lube,Oil Change,PAUL,read,migration,gm-19e07440dfd3573d,https://drive.google.com/file/d/1Md0WohnlKtYa7dQuwlGD51rvwQ3wuKn8/view?usp=drivesdk,drive,strong,104 Ashburne,Gas/Truck/Trailer,43,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Oil Change,
migration-20260409-f8961bd9ac48,2026-04-09,104 Ashburne,Lighting & Electrical,1030,read,1619,Home Depot,wire connectors,PAUL,read,migration,gm-19cb001414554a99,https://mail.google.com/mail/u/0/#all/19cb001414554a99,gmail,strong,104 Ashburne,Lighting & Electrical,44,,,,,
migration-20260703-0ca6cd71021c,2026-07-03,104 Ashburne,Master Bath,1020,read,263667,Verity Plumbing,Hat Water Heater,PAUL,read,migration,gm-19f28677d9f269fb,https://mail.google.com/mail/u/0/#all/19f28677d9f269fb,gmail,strong,104 Ashburne,Master Bath,44,,,,,
migration-20260630-aff67e07e876,2026-06-30,104 Ashburne,Small Baths,1030,payee (retailer),1998,Home Depot,Caulk,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Small Baths,44,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260905-47389feb92f8,2026-09-05,104 Ashburne,Landscaping,1020,read,13500,Keith Pfaff,Irrigation Repair,PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a0716dcb2254415,https://mail.google.com/mail/u/0/#all/1a0716dcb2254415,gmail,strong,104 Ashburne,Landscaping,44,,,,,
migration-20260312-d403e7a4e07b,2026-03-12,104 Ashburne,Supplies,1030,read,2974,Home Depot,Screws,PAUL,read,migration,gm-19cf2444d6efb00f,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,44,,,,,
migration-20260508-5890ee7cb60e,2026-05-08,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,28095,Midlothian Municipal Counrt,Traffic TIcket,PAUL,read,migration,gm-19e091cb11fddeec,https://mail.google.com/mail/u/0/#all/19e091cb11fddeec,gmail,strong,104 Ashburne,Gas/Truck/Trailer,44,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Traffic TIcket,
migration-20260409-4defd39d44bb,2026-04-09,104 Ashburne,Lighting & Electrical,1030,payee (retailer),16853,Home Depot,Outlets & Testet,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Lighting & Electrical,45,NO_DOC,,,,
migration-20260908-51f50cfa74b4,2026-09-08,104 Ashburne,Landscaping,1020,read,15000,Julio,Labor,PAUL,read,migration,gm-1a0817e06f3faaf4,https://mail.google.com/mail/u/0/#all/1a0817e06f3faaf4,gmail,strong,104 Ashburne,Landscaping,45,,,,,
migration-20260312-d756156df95b,2026-03-12,104 Ashburne,Supplies,1030,read,4761,Home Depot,Finish Nails,PAUL,read,migration,gm-19ce39f32dd9c9c0,https://mail.google.com/mail/u/0/#all/19ce39f32dd9c9c0,gmail,strong,104 Ashburne,Supplies,45,,,,,
migration-20260617-647fdc1ca338,2026-06-17,OVERHEAD,Gas/Truck/Trailer,6600,D-026.9 fuel block,6664,Shell,Gas,PAUL,read,migration,gm-19ed81985682b730,https://mail.google.com/mail/u/0/#all/19ed81985682b730,gmail,strong,104 Ashburne,Gas/Truck/Trailer,45,MOVED_TO_OVERHEAD:104 Ashburne,,,Migrated from the old books (Gas/Truck/Trailer): Gas,
migration-20260415-1c7e6e3046bc,2026-04-15,104 Ashburne,Lighting & Electrical,1030,read,11399,Home Depot,Outlets & Testet,PAUL,read,migration,gm-19d925f537016a06,https://drive.google.com/file/d/1hCKmEkJEW86MG9V_GX5J060lrqvLsuGo/view?usp=drivesdk,drive,strong,104 Ashburne,Lighting & Electrical,46,,,,,
migration-20260315-ac6d78bf97fe,2026-03-15,104 Ashburne,Supplies,1030,read,892,Home Depot,Shims,PAUL,read,migration,gm-19cf2444d6efb00f,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,46,,,,,
migration-20260630-91c5771fabe2,2026-06-30,104 Ashburne,Lighting & Electrical,1020,read,56400,Cool Hand Electric,60 Amp Dsiconnect,PAUL,read,migration,gm-19f19bb75c14f4c6,https://mail.google.com/mail/u/0/#all/19f19bb75c14f4c6,gmail,strong,104 Ashburne,Lighting & Electrical,47,,,,,
migration-20260315-c6d393729c7b,2026-03-15,104 Ashburne,Supplies,1030,read,2055,Home Depot,Wood Filler,PAUL,read,migration,gm-19cf2444d6efb00f,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,47,,,,,
migration-20260702-b5a7ae5b7116,2026-07-02,104 Ashburne,Lighting & Electrical,1020,read,120700,Cool Hand Electric,Circuit ground and misc,PAUL,read,migration,gm-19f6bc755fba151a,https://mail.google.com/mail/u/0/#all/19f6bc755fba151a,gmail,strong,104 Ashburne,Lighting & Electrical,48,,,,,
migration-20260315-3d6e9bd62dfb,2026-03-15,104 Ashburne,Supplies,1030,payee (retailer),2156,Home Depot,Sanding Discs,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Supplies,48,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260315-be4919e2f633,2026-03-15,104 Ashburne,Supplies,1030,read,1837,Home Depot,Dremel DIscs,PAUL,read,migration,gm-19cf2444d6efb00f,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,49,,,,,
migration-20260315-8b79674e063e,2026-03-15,104 Ashburne,Supplies,1030,read,307,Home Depot,Threaded Rod,PAUL,read,migration,gm-19cf2444d6efb00f,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,50,,,,,
migration-20260315-077d21550efc,2026-03-15,104 Ashburne,Supplies,1030,read,2852,Home Depot,Screws,PAUL,read,migration,gm-19cf2444d6efb00f,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,51,,,,,
migration-20260317-feb1abe28f5e,2026-03-17,104 Ashburne,Supplies,1030,"read (65xx on a property -> 1030, D-026.3)",357,UPS Store,Packing Tape,PAUL,read,migration,gm-19cfc60f0514c660,https://drive.google.com/file/d/1BVUUzcHPdsnZP96tGaDOuMUU0kTDYDmr/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,52,,,,,
migration-20260318-aaefbc6e96a8,2026-03-18,104 Ashburne,Supplies,1030,read,307,Home Depot,Threaded Rod,PAUL,read,migration,gm-19d019ce67d9c5c3,https://drive.google.com/file/d/1hpwvObYLqmaPSSlup2IP9TsvwJ37Q46L/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,53,,,,,
migration-20260318-896305888c9f,2026-03-18,104 Ashburne,Supplies,1030,read,364,Home Depot,Dowels,PAUL,read,migration,gm-19d019ce67d9c5c3,https://drive.google.com/file/d/1hpwvObYLqmaPSSlup2IP9TsvwJ37Q46L/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,54,,,,,
migration-20260318-f62b44d3f11b,2026-03-18,104 Ashburne,Supplies,1030,read,4776,Home Depot,Screws,PAUL,read,migration,gm-19d019ce67d9c5c3,https://drive.google.com/file/d/1hpwvObYLqmaPSSlup2IP9TsvwJ37Q46L/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,55,,,,,
migration-20260318-93a4a525ae95,2026-03-18,104 Ashburne,Supplies,1030,read,7951,Home Depot,Screws,PAUL,read,migration,gm-19d02629b0206123,https://drive.google.com/file/d/1Vfp9cGdLsBuzB9P4KM8DJlqU_Y0RDoYv/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,56,,,,,
migration-20260321-35fb4351d707,2026-03-21,104 Ashburne,Supplies,1030,read,948,Lowes,Glass Scraper & Blades,PAUL,read,migration,gm-19d11a93764263f8,https://drive.google.com/file/d/1HM8VakTScJcmLg3JbX6vNGs2Uvnn0vx9/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,57,,,,,
migration-20260321-41888591b1cd,2026-03-21,104 Ashburne,Supplies,1030,read,431,Lowes,Spray Bottle,PAUL,read,migration,gm-19d535a923f6b186,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,gmail,strong,104 Ashburne,Supplies,58,,,,,
migration-20260321-6d0a51ea5913,2026-03-21,104 Ashburne,Supplies,1030,read,1838,Lowes,Multi Tool Blade,PAUL,read,migration,gm-19d535a923f6b186,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,gmail,strong,104 Ashburne,Supplies,59,,,,,
migration-20260322-f9e8db069ebc,2026-03-22,104 Ashburne,Supplies,1030,read,1080,Home Depot,Microfiber Towels,PAUL,read,migration,gm-19cf2444d6efb00f,https://drive.google.com/file/d/1-edI43EIwShtWAM_tngrOn0saxuC1osZ/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,60,,,,,
migration-20260322-62ad73eb58e1,2026-03-22,104 Ashburne,Supplies,1030,read,106,Home Depot,Teflon Tape,PAUL,read,migration,gm-19d16d3ec604edb7,https://mail.google.com/mail/u/0/#all/19d16d3ec604edb7,gmail,strong,104 Ashburne,Supplies,61,,,,,
migration-20260322-068774854348,2026-03-22,104 Ashburne,Supplies,1030,payee (retailer),1404,Home Depot,Dremel Post,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Supplies,62,NO_DOC,,,,
migration-20260322-266e6ca43927,2026-03-22,104 Ashburne,Supplies,1030,payee (retailer),3786,Home Depot,Shopvac Filters,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Supplies,63,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260322-f6816b6d781e,2026-03-22,104 Ashburne,Supplies,1030,payee (retailer),2378,Home Depot,Tile Drill Bits,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Supplies,64,NO_DOC,,,,
migration-20260322-cee1d27d29f5,2026-03-22,104 Ashburne,Supplies,1030,payee (retailer),527,Home Depot,Windex,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Supplies,65,NO_DOC,,,,
migration-20260323-cf412f235460,2026-03-23,104 Ashburne,Supplies,1030,payee (retailer),537,Home Depot,Abrasive Cloth,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Supplies,66,NO_DOC,,,,
migration-20260323-98b4a420079d,2026-03-23,104 Ashburne,Supplies,1030,read,1405,Home Depot,Shop Towels,PAUL,read,migration,gm-19cb001414554a99,https://mail.google.com/mail/u/0/#all/19cb001414554a99,gmail,strong,104 Ashburne,Supplies,67,,,,,
migration-20260325-e556d5229c3e,2026-03-25,104 Ashburne,Supplies,1030,read,1091,Lowes,Tri for Garage,PAUL,read,migration,gm-19d2556d29835a4b,https://drive.google.com/file/d/1OBt5kC3UTMvyjrtjyKU1K851MqIr7JWA/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,68,,,,,
migration-20260319-c97e54d535bc,2026-03-19,104 Ashburne,Supplies,1030,payee (retailer),2096,Lowes,Silicone Caulk,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Supplies,69,NO_DOC,,,,
migration-20260306-812ddb0b5a26,2026-03-06,104 Ashburne,Supplies,1030,read,4328,Amazon,Rat Traps,PAUL,read,migration,gm-19cc5d6126f9b0e8,https://drive.google.com/file/d/1tszB-WTdmS_c3RTee1S_19yMAIwktY8w/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,70,,,,,
migration-20260325-4449f7a4a1d0,2026-03-25,104 Ashburne,Supplies,1030,payee (retailer),1468,Home Depot,Tapcon Scres & Bit,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Supplies,71,NO_DOC,,,,
migration-20260326-866fc192f545,2026-03-26,104 Ashburne,Supplies,1030,read,756,Home Depot,Clorox Wipes,PAUL,read,migration,gm-19d2a6dc500a3a1c,https://drive.google.com/file/d/1f2q_c3kYtJMlfqZ8mUpluTMBxHHn9C-_/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,72,,,,,
migration-20260329-ab7e4e6ce188,2026-03-29,104 Ashburne,Supplies,1030,payee (retailer),864,Home Depot,Tapcon Screws,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Supplies,73,NO_DOC,,,,
migration-20260330-bdbf8837df61,2026-03-30,104 Ashburne,Supplies,1030,read,589,Home Depot,Tapcon Screws,PAUL,read,migration,gm-19d4078f56917fbb,https://drive.google.com/file/d/1eH50u6kK3woc7Xgyne6bKbnUkdJgzK_e/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,74,,,,,
migration-20260401-fc74a05936d1,2026-04-01,104 Ashburne,Supplies,1030,payee (retailer),2537,Home Depot,Angle Grinder discs,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Supplies,75,NO_DOC,,,,
migration-20260401-81c8de733ef8,2026-04-01,104 Ashburne,Supplies,1030,read,1080,Home Depot,Caulk,PAUL,read,migration,gm-19d7d96bd9768097,https://drive.google.com/file/d/1t7itEZhq43AkjmJjP8csWKFd0O7ltlf-/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,76,,,,,
migration-20260401-ed0f6da98833,2026-04-01,104 Ashburne,Supplies,1030,payee (retailer),1567,Home Depot,Adhesive,PAUL,D-026.2 (before August),migration,,,,none,104 Ashburne,Supplies,77,NO_DOC,,,,
migration-20260401-0bf6b1e18364,2026-04-01,104 Ashburne,Supplies,1030,read,3789,Home Depot,Self Leveler,PAUL,read,migration,gm-19d4a3ee589e436a,https://drive.google.com/file/d/1bv7Pp9Yb2Xc7unJLH327L9MUkbbPuswv/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,78,,,,,
migration-20260401-0ca830797bfd,2026-04-01,104 Ashburne,Supplies,1030,read,647,Home Depot,Big Gap Filler,PAUL,read,migration,gm-19d4a3ee589e436a,https://drive.google.com/file/d/1bv7Pp9Yb2Xc7unJLH327L9MUkbbPuswv/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,79,,,,,
migration-20260401-3bb0baaa1bb3,2026-04-01,104 Ashburne,Supplies,1030,read,2267,Home Depot,Spray Paint,PAUL,read,migration,gm-19d4a3ee589e436a,https://drive.google.com/file/d/1bv7Pp9Yb2Xc7unJLH327L9MUkbbPuswv/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,80,,,,,
migration-20260401-63bb6cb07c95,2026-04-01,104 Ashburne,Supplies,1030,read,1080,Home Depot,Latex Gloves,PAUL,read,migration,gm-19d7d96bd9768097,https://drive.google.com/file/d/1t7itEZhq43AkjmJjP8csWKFd0O7ltlf-/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,81,,,,,
migration-20260402-6728ead1fe29,2026-04-02,104 Ashburne,Supplies,1030,read,5837,Home Depot,Caulk,PAUL,read,migration,gm-19d4ed506ec83c9a,https://drive.google.com/file/d/1xCcg9al8SkPPJ4kXbkqYO4jE0314eIRX/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,82,,,,,
migration-20260403-92b802bc9e8a,2026-04-03,104 Ashburne,Supplies,1030,read,1838,Lowes,1/8 sheet plywood,PAUL,read,migration,gm-19d535a923f6b186,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,gmail,strong,104 Ashburne,Supplies,83,,,,,
migration-20260403-1d51da4355d7,2026-04-03,104 Ashburne,Supplies,1030,read,2812,Lowes,sanded plywood,PAUL,read,migration,gm-19d535a923f6b186,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,gmail,strong,104 Ashburne,Supplies,84,,,,,
migration-20260403-c8a7acca36c1,2026-04-03,104 Ashburne,Supplies,1030,read,864,Lowes,Blue Tape,PAUL,read,migration,gm-19d535a923f6b186,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,gmail,strong,104 Ashburne,Supplies,85,,,,,
migration-20260403-d3a232286b4e,2026-04-03,104 Ashburne,Supplies,1030,read,431,Lowes,Titebond Glue,PAUL,read,migration,gm-19d535a923f6b186,https://mail.google.com/mail/u/0/#all/19d535a923f6b186,gmail,strong,104 Ashburne,Supplies,86,,,,,
migration-20260404-fc8bd366b88d,2026-04-04,104 Ashburne,Supplies,1030,read,1730,Lowes,Broom,PAUL,read,migration,gm-19d593d6a8a5082a,https://mail.google.com/mail/u/0/#all/19d593d6a8a5082a,gmail,strong,104 Ashburne,Supplies,87,,,,,
migration-20260405-89040657ee3d,2026-04-05,104 Ashburne,Supplies,1030,payee (retailer),917,Home Depot,Drill Bit,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Supplies,88,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260405-95105940e5ea,2026-04-05,104 Ashburne,Supplies,1030,payee (retailer),917,Home Depot,Drill Bit,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Supplies,89,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260405-64c79a624c48,2026-04-05,104 Ashburne,Supplies,1030,payee (retailer),1440,Home Depot,Nuts & Bolts,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Supplies,90,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260406-77b2ddfb4e25,2026-04-06,104 Ashburne,Supplies,1030,read,2379,Home Depot,Bondo,PAUL,read,migration,gm-19d62dc0a36bb7bd,https://drive.google.com/file/d/1IFn_TDabMSIM9qWlUtXhbMTQKc4Sgbrq/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,91,,,,,
migration-20260406-df22a5d6f093,2026-04-06,104 Ashburne,Supplies,1030,read,1567,Home Depot,Caulk,PAUL,read,migration,gm-19d6461d769e7e56,https://drive.google.com/file/d/1C7ZiYTILoKbZKdoe7W9l8qekhlNuxSLe/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,92,,,,,
migration-20260406-b7d1859eca3d,2026-04-06,104 Ashburne,Supplies,1030,read,1834,Home Depot,Drill Bit,PAUL,read,migration,gm-19d6461d769e7e56,https://drive.google.com/file/d/1C7ZiYTILoKbZKdoe7W9l8qekhlNuxSLe/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,93,,,,,
migration-20260408-44f012d29603,2026-04-08,104 Ashburne,Supplies,1030,read,1295,Home Depot,Windex,PAUL,read,migration,gm-19d6d01dadaa68e4,https://drive.google.com/file/d/1Svs9tT6_SFjEh5BgW8lSLJaY_r-gdUjN/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,94,,,,,
migration-20260408-f82da9dea3a6,2026-04-08,104 Ashburne,Supplies,1030,read,2161,Home Depot,Micro Filber Roll,PAUL,read,migration,gm-19d6d01dadaa68e4,https://drive.google.com/file/d/1Svs9tT6_SFjEh5BgW8lSLJaY_r-gdUjN/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,95,,,,,
migration-20260408-ec37e0821b19,2026-04-08,104 Ashburne,Supplies,1030,read,4378,Home Depot,Caulk,PAUL,read,migration,gm-19d6d01dadaa68e4,https://drive.google.com/file/d/1Svs9tT6_SFjEh5BgW8lSLJaY_r-gdUjN/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,96,,,,,
migration-20260409-d2800e0c46b5,2026-04-09,104 Ashburne,Supplies,1030,read,1509,Home Depot,Screws,PAUL,read,migration,gm-19d7301fafc82a83,https://drive.google.com/file/d/1oVwucDJ4e1Y9iN6uDeSYUKUG_4c3gHI9/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,97,,,,,
migration-20260410-2e4c3f422ede,2026-04-10,104 Ashburne,Supplies,1030,payee (retailer),15128,Home Depot,Misc Supplies,PAUL,D-026.2 (before August),migration,,,,weak,104 Ashburne,Supplies,98,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260410-aa9c2303ff3b,2026-04-10,104 Ashburne,Supplies,1030,read,7670,Home Depot,Misc Supplies,PAUL,read,migration,gm-19d7842c261c0b2b,https://drive.google.com/file/d/19Hm8DPWDDJJ8gFmqNfDxX_eOrBukVVsL/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,99,,,,,
migration-20260410-2227c109c440,2026-04-10,104 Ashburne,Supplies,1030,read,26329,Home Depot,Misc Supplies,PAUL,read,migration,gm-19d78c9cf7bcc5c4,https://drive.google.com/file/d/1bOuFpm1xa9Mb-C4-jpV07mgg7LwRAJrC/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,100,,,,,
migration-20260410-52a0db995673,2026-04-10,104 Ashburne,Supplies,1030,read,1287,Home Depot,Plumbing parts,PAUL,read,migration,gm-19d7d96bd9768097,https://drive.google.com/file/d/1t7itEZhq43AkjmJjP8csWKFd0O7ltlf-/view?usp=drivesdk,drive,strong,104 Ashburne,Supplies,101,,,,,
migration-20260413-7cb85fb706d8,2026-04-13,104 Ashburne,Supplies,1030,read,89700,Home Depot,Misc Supplies,PAUL,read,migration,gm-19d86e82a24ba657,https://mail.google.com/mail/u/0/#all/19d86e82a24ba657,gmail,strong,104 Ashburne,Supplies,102,,,,,
